CpdClass1	CpdClass2	BioSim
GF-I-2	QN-C-S	0.385
GF-I-2	QN-C-S	0.649
GF-I-2	QN-C-S	0.269
GF-I-2	QN-C-S	0.434
GF-I-2	QN-C-S	0.581
GF-I-2	QN-C-S	0.36
GF-I-2	QN-C-S	0.434
GF-I-2	QN-C-S	0.605
GF-I-2	QN-C-S	0.328
GF-I-2	QN-C-S	0.397
GF-I-2	QN-C-S	0.636
GF-I-2	QN-C-S	0.396
GF-I-2	QN-C-S	0.585
GF-I-2	QN-C-S	0.609
GF-I-2	QN-C-S	0.28
GF-I-2	QN-C-S	0.448
GF-I-2	QN-C-S	0.489
GF-I-2	QN-C-S	0.222
GF-I-2	QN-C-S	0.429
GF-I-2	QN-C-S	0.398
GF-I-2	QN-C-S	0.089
GF-I-2	QN-C-S	0.165
GF-I-2	QN-C-S	0.432
GF-I-2	QN-C-S	0.239
GF-I-2	QN-C-S	0.368
GF-I-2	QN-C-S	0.597
GF-I-2	QN-C-S	0.296
GF-I-2	QN-C-S	0.361
GF-I-2	QN-C-S	0.607
GF-I-2	QN-C-S	0.424
GF-I-2	QN-C-S	0.511
GF-I-2	QN-C-S	0.643
GF-I-2	QN-C-S	0.397
GF-I-2	QN-C-S	0.611
GF-I-2	QN-C-S	0.454
GF-I-2	QN-C-S	0.352
GF-I-2	QN-C-S	0.185
GF-I-2	QN-C-S	0.748
GF-I-2	QN-C-S	0.503
GF-I-2	QN-C-S	0.671
GF-I-2	QN-C-S	0.536
GF-I-2	QN-C-S	0.445
GF-I-2	QN-C-S	0.311
GF-I-2	QN-C-S	0.682
GF-I-2	QN-C-S	0.597
GF-I-2	QN-C-S	0.675
GF-I-2	QN-C-S	0.766
GF-I-2	QN-C-S	0.802
GF-I-2	QN-C-S	0.5
GF-I-2	QN-C-S	0.583
GF-I-2	QN-C-S	0.274
GF-I-2	QN-C-S	0.437
GF-I-2	QN-C-S	0.525
GF-I-2	QN-C-S	0.383
GF-I-2	QN-C-S	0.307
GF-I-2	QN-I	0.48
GF-I-2	QN-I	0.214
GF-I-2	QN-I	0.267
GF-I-2	QN-I	0.235
GF-I-2	QN-I	0.107
GF-I-2	QN-I	0.0
GF-I-2	QN-I	0.434
GF-I-2	QN-I	0.184
GF-I-2	QN-I	0.217
GF-I-2	QN-I	0.224
GF-I-2	QN-I	0.085
GF-I-2	QN-I	0.0
GF-I-2	QN-I	0.57
GF-I-2	QN-I	0.371
GF-I-2	QN-I	0.416
GF-I-2	QN-I	0.426
GF-I-2	QN-I	0.254
GF-I-2	QN-I	0.183
GF-I-2	QN-I	0.558
GF-I-2	QN-I	0.418
GF-I-2	QN-I	0.305
GF-I-2	QN-I	0.336
GF-I-2	QN-I	0.282
GF-I-2	QN-I	0.159
GF-I-2	QN-I	0.553
GF-I-2	QN-I	0.277
GF-I-2	QN-I	0.445
GF-I-2	QN-I	0.339
GF-I-2	QN-I	0.156
GF-I-2	QN-I	0.102
GF-I-2	QN-I	0.386
GF-I-2	QN-I	0.34
GF-I-2	QN-I	0.027
GF-I-2	QN-I	0.182
GF-I-2	QN-I	0.216
GF-I-2	QN-I	0.0
GF-I-2	QN-I	0.585
GF-I-2	QN-I	0.507
GF-I-2	QN-I	0.22
GF-I-2	QN-I	0.385
GF-I-2	QN-I	0.368
GF-I-2	QN-I	0.164
GF-I-2	QN-I	0.528
GF-I-2	QN-I	0.41
GF-I-2	QN-I	0.574
GF-I-2	QN-I	0.518
GF-I-2	QN-I	0.276
GF-I-2	QN-I	0.388
GF-I-2	QN-I	0.644
GF-I-2	QN-I	0.46
GF-I-2	QN-I	0.515
GF-I-2	QN-I	0.652
GF-I-2	QN-I	0.324
GF-I-2	QN-I	0.369
GF-I-2	QN-I	0.593
GF-I-2	QN-I	0.658
GF-I-2	QN-I	0.562
GF-I-2	QN-I	0.705
GF-I-2	QN-I	0.635
GF-I-2	QN-I	0.711
GF-I-2	QN-I	0.478
GF-I-2	QN-I	0.421
GF-I-2	QN-I	0.29
GF-I-2	QN-I	0.467
GF-I-2	QN-I	0.325
GF-I-2	QN-I	0.184
GF-I-2	SM-C-R	0.417
GF-I-2	SM-C-R	0.39
GF-I-2	SM-C-R	0.46
GF-I-2	SM-C-R	0.418
GF-I-2	SM-C-R	0.424
GF-I-2	SM-C-R	0.417
GF-I-2	SM-C-R	0.332
GF-I-2	SM-C-R	0.39
GF-I-2	SM-C-R	0.311
GF-I-2	SM-C-R	0.283
GF-I-2	SM-C-R	0.342
GF-I-2	SM-C-R	0.337
GF-I-2	SM-C-R	0.343
GF-I-2	SM-C-R	0.323
GF-I-2	SM-C-R	0.238
GF-I-2	SM-C-R	0.25
GF-I-2	SM-C-R	0.424
GF-I-2	SM-C-R	0.485
GF-I-2	SM-C-R	0.54
GF-I-2	SM-C-R	0.517
GF-I-2	SM-C-R	0.517
GF-I-2	SM-C-R	0.451
GF-I-2	SM-C-R	0.391
GF-I-2	SM-C-R	0.426
GF-I-2	SM-C-R	0.361
GF-I-2	SM-C-R	0.374
GF-I-2	SM-C-R	0.417
GF-I-2	SM-C-R	0.48
GF-I-2	SM-C-R	0.406
GF-I-2	SM-C-R	0.397
GF-I-2	SM-C-R	0.326
GF-I-2	SM-C-R	0.377
GF-I-2	SM-C-R	0.518
GF-I-2	SM-C-R	0.53
GF-I-2	SM-C-R	0.579
GF-I-2	SM-C-R	0.539
GF-I-2	SM-C-R	0.484
GF-I-2	SM-C-R	0.521
GF-I-2	SM-C-R	0.451
GF-I-2	SM-C-R	0.539
GF-I-2	SM-C-R	0.19
GF-I-2	SM-C-R	0.196
GF-I-2	SM-C-R	0.221
GF-I-2	SM-C-R	0.276
GF-I-2	SM-C-R	0.26
GF-I-2	SM-C-R	0.215
GF-I-2	SM-C-R	0.135
GF-I-2	SM-C-R	0.145
GF-I-2	SM-C-R	0.319
GF-I-2	SM-C-R	0.338
GF-I-2	SM-C-R	0.384
GF-I-2	SM-C-R	0.454
GF-I-2	SM-C-R	0.438
GF-I-2	SM-C-R	0.367
GF-I-2	SM-C-R	0.306
GF-I-2	SM-C-R	0.319
GF-I-2	SM-C-R	0.686
GF-I-2	SM-C-R	0.807
GF-I-2	SM-C-R	0.826
GF-I-2	SM-C-R	0.681
GF-I-2	SM-C-R	0.683
GF-I-2	SM-C-R	0.669
GF-I-2	SM-C-R	0.687
GF-I-2	SM-C-R	0.656
GF-I-2	SM-C-R	0.734
GF-I-2	SM-C-R	0.865
GF-I-2	SM-C-R	0.875
GF-I-2	SM-C-R	0.757
GF-I-2	SM-C-R	0.75
GF-I-2	SM-C-R	0.74
GF-I-2	SM-C-R	0.715
GF-I-2	SM-C-R	0.71
GF-I-2	SM-C-R	0.437
GF-I-2	SM-C-R	0.483
GF-I-2	SM-C-R	0.52
GF-I-2	SM-C-R	0.642
GF-I-2	SM-C-R	0.651
GF-I-2	SM-C-R	0.532
GF-I-2	SM-C-R	0.558
GF-I-2	SM-C-R	0.44
GF-I-2	SM-C-R	0.452
GF-I-2	SM-C-R	0.5
GF-I-2	SM-C-R	0.518
GF-I-2	SM-C-R	0.553
GF-I-2	SM-C-R	0.552
GF-I-2	SM-C-R	0.488
GF-I-2	SM-C-R	0.428
GF-I-2	SM-C-R	0.417
GF-I-2	SM-C-S	0.374
GF-I-2	SM-C-S	0.34
GF-I-2	SM-C-S	0.463
GF-I-2	SM-C-S	0.201
GF-I-2	SM-C-S	0.257
GF-I-2	SM-C-S	0.283
GF-I-2	SM-C-S	0.249
GF-I-2	SM-C-S	0.358
GF-I-2	SM-C-S	0.113
GF-I-2	SM-C-S	0.124
GF-I-2	SM-C-S	0.394
GF-I-2	SM-C-S	0.422
GF-I-2	SM-C-S	0.443
GF-I-2	SM-C-S	0.278
GF-I-2	SM-C-S	0.305
GF-I-2	SM-C-S	0.36
GF-I-2	SM-C-S	0.33
GF-I-2	SM-C-S	0.415
GF-I-2	SM-C-S	0.222
GF-I-2	SM-C-S	0.279
GF-I-2	SM-C-S	0.493
GF-I-2	SM-C-S	0.455
GF-I-2	SM-C-S	0.559
GF-I-2	SM-C-S	0.347
GF-I-2	SM-C-S	0.409
GF-I-2	SM-C-S	0.158
GF-I-2	SM-C-S	0.168
GF-I-2	SM-C-S	0.213
GF-I-2	SM-C-S	0.0
GF-I-2	SM-C-S	0.054
GF-I-2	SM-C-S	0.308
GF-I-2	SM-C-S	0.335
GF-I-2	SM-C-S	0.35
GF-I-2	SM-C-S	0.18
GF-I-2	SM-C-S	0.186
GF-I-2	SM-C-S	0.614
GF-I-2	SM-C-S	0.638
GF-I-2	SM-C-S	0.64
GF-I-2	SM-C-S	0.595
GF-I-2	SM-C-S	0.649
GF-I-2	SM-C-S	0.706
GF-I-2	SM-C-S	0.695
GF-I-2	SM-C-S	0.742
GF-I-2	SM-C-S	0.613
GF-I-2	SM-C-S	0.7
GF-I-2	SM-C-S	0.421
GF-I-2	SM-C-S	0.534
GF-I-2	SM-C-S	0.46
GF-I-2	SM-C-S	0.467
GF-I-2	SM-C-S	0.388
GF-I-2	SM-C-S	0.399
GF-I-2	SM-C-S	0.438
GF-I-2	SM-C-S	0.476
GF-I-2	SM-C-S	0.236
GF-I-2	SM-C-S	0.316
GF-I-2	SM-I-closed	0.454
GF-I-2	SM-I-closed	0.302
GF-I-2	SM-I-closed	0.42
GF-I-2	SM-I-closed	0.266
GF-I-2	SM-I-closed	0.378
GF-I-2	SM-I-closed	0.384
GF-I-2	SM-I-closed	0.378
GF-I-2	SM-I-closed	0.236
GF-I-2	SM-I-closed	0.334
GF-I-2	SM-I-closed	0.158
GF-I-2	SM-I-closed	0.278
GF-I-2	SM-I-closed	0.278
GF-I-2	SM-I-closed	0.456
GF-I-2	SM-I-closed	0.428
GF-I-2	SM-I-closed	0.409
GF-I-2	SM-I-closed	0.326
GF-I-2	SM-I-closed	0.402
GF-I-2	SM-I-closed	0.445
GF-I-2	SM-I-closed	0.342
GF-I-2	SM-I-closed	0.336
GF-I-2	SM-I-closed	0.362
GF-I-2	SM-I-closed	0.271
GF-I-2	SM-I-closed	0.369
GF-I-2	SM-I-closed	0.336
GF-I-2	SM-I-closed	0.543
GF-I-2	SM-I-closed	0.399
GF-I-2	SM-I-closed	0.537
GF-I-2	SM-I-closed	0.414
GF-I-2	SM-I-closed	0.52
GF-I-2	SM-I-closed	0.518
GF-I-2	SM-I-closed	0.132
GF-I-2	SM-I-closed	0.193
GF-I-2	SM-I-closed	0.122
GF-I-2	SM-I-closed	0.064
GF-I-2	SM-I-closed	0.136
GF-I-2	SM-I-closed	0.128
GF-I-2	SM-I-closed	0.28
GF-I-2	SM-I-closed	0.396
GF-I-2	SM-I-closed	0.267
GF-I-2	SM-I-closed	0.188
GF-I-2	SM-I-closed	0.253
GF-I-2	SM-I-closed	0.291
GF-I-2	SM-I-closed	0.608
GF-I-2	SM-I-closed	0.612
GF-I-2	SM-I-closed	0.605
GF-I-2	SM-I-closed	0.698
GF-I-2	SM-I-closed	0.664
GF-I-2	SM-I-closed	0.699
GF-I-2	SM-I-closed	0.673
GF-I-2	SM-I-closed	0.669
GF-I-2	SM-I-closed	0.691
GF-I-2	SM-I-closed	0.752
GF-I-2	SM-I-closed	0.757
GF-I-2	SM-I-closed	0.747
GF-I-2	SM-I-closed	0.403
GF-I-2	SM-I-closed	0.638
GF-I-2	SM-I-closed	0.408
GF-I-2	SM-I-closed	0.363
GF-I-2	SM-I-closed	0.318
GF-I-2	SM-I-closed	0.426
GF-I-2	SM-I-closed	0.354
GF-I-2	SM-I-closed	0.482
GF-I-2	SM-I-closed	0.35
GF-I-2	SM-I-closed	0.351
GF-I-2	SM-I-closed	0.361
GF-I-2	SM-I-closed	0.417
GF-I-2	SM-I-opened	0.291
GF-I-2	SM-I-opened	0.043
GF-I-2	SM-I-opened	0.305
GF-I-2	SM-I-opened	0.452
GF-I-2	SM-I-opened	0.31
GF-I-2	SM-I-opened	0.472
GF-I-2	SM-I-opened	0.212
GF-I-2	SM-I-opened	0.007
GF-I-2	SM-I-opened	0.188
GF-I-2	SM-I-opened	0.333
GF-I-2	SM-I-opened	0.245
GF-I-2	SM-I-opened	0.366
GF-I-2	SM-I-opened	0.447
GF-I-2	SM-I-opened	0.233
GF-I-2	SM-I-opened	0.38
GF-I-2	SM-I-opened	0.411
GF-I-2	SM-I-opened	0.424
GF-I-2	SM-I-opened	0.49
GF-I-2	SM-I-opened	0.349
GF-I-2	SM-I-opened	0.175
GF-I-2	SM-I-opened	0.299
GF-I-2	SM-I-opened	0.378
GF-I-2	SM-I-opened	0.315
GF-I-2	SM-I-opened	0.423
GF-I-2	SM-I-opened	0.428
GF-I-2	SM-I-opened	0.158
GF-I-2	SM-I-opened	0.381
GF-I-2	SM-I-opened	0.534
GF-I-2	SM-I-opened	0.44
GF-I-2	SM-I-opened	0.553
GF-I-2	SM-I-opened	0.123
GF-I-2	SM-I-opened	0.0
GF-I-2	SM-I-opened	0.152
GF-I-2	SM-I-opened	0.148
GF-I-2	SM-I-opened	0.099
GF-I-2	SM-I-opened	0.205
GF-I-2	SM-I-opened	0.338
GF-I-2	SM-I-opened	0.205
GF-I-2	SM-I-opened	0.318
GF-I-2	SM-I-opened	0.306
GF-I-2	SM-I-opened	0.316
GF-I-2	SM-I-opened	0.387
GF-I-2	SM-I-opened	0.675
GF-I-2	SM-I-opened	0.439
GF-I-2	SM-I-opened	0.618
GF-I-2	SM-I-opened	0.627
GF-I-2	SM-I-opened	0.627
GF-I-2	SM-I-opened	0.674
GF-I-2	SM-I-opened	0.706
GF-I-2	SM-I-opened	0.468
GF-I-2	SM-I-opened	0.66
GF-I-2	SM-I-opened	0.705
GF-I-2	SM-I-opened	0.7
GF-I-2	SM-I-opened	0.755
GF-I-2	SM-I-opened	0.643
GF-I-2	SM-I-opened	0.666
GF-I-2	SM-I-opened	0.532
GF-I-2	SM-I-opened	0.377
GF-I-2	SM-I-opened	0.585
GF-I-2	SM-I-opened	0.563
GF-I-2	SM-I-opened	0.438
GF-I-2	SM-I-opened	0.235
GF-I-2	SM-I-opened	0.436
GF-I-2	SM-I-opened	0.398
GF-I-2	SM-I-opened	0.408
GF-I-2	SM-I-opened	0.505
GF-THPI	GF-THPI	0.325
GF-THPI	GF-THPI	0.172
GF-THPI	GF-THPI	0.019
GF-THPI	GF-THPI	0.729
GF-THPI	GF-THPI	0.397
GF-THPI	GF-THPI	0.822
GF-THPI	GF-THPI	0.483
GF-THPI	GF-THPI	0.325
GF-THPI	GF-THPI	0.948
GF-THPI	GF-THPI	0.859
GF-THPI	GF-THPI	0.0
GF-THPI	GF-THPI	0.93
GF-THPI	GF-THPI	0.095
GF-THPI	GF-THPI	0.897
GF-THPI	GF-THPI	0.172
GF-THPI	GF-THPI	0.948
GF-THPI	GF-THPI	0.908
GF-THPI	GF-THPI	0.0
GF-THPI	GF-THPI	0.919
GF-THPI	GF-THPI	0.0
GF-THPI	GF-THPI	0.86
GF-THPI	GF-THPI	0.019
GF-THPI	GF-THPI	0.859
GF-THPI	GF-THPI	0.908
GF-THPI	GF-THPI	0.0
GF-THPI	GF-THPI	0.824
GF-THPI	GF-THPI	0.0
GF-THPI	GF-THPI	0.757
GF-THPI	GF-THPI	0.729
GF-THPI	GF-THPI	0.0
GF-THPI	GF-THPI	0.0
GF-THPI	GF-THPI	0.0
GF-THPI	GF-THPI	0.0
GF-THPI	GF-THPI	0.836
GF-THPI	GF-THPI	0.149
GF-THPI	GF-THPI	0.397
GF-THPI	GF-THPI	0.93
GF-THPI	GF-THPI	0.919
GF-THPI	GF-THPI	0.824
GF-THPI	GF-THPI	0.0
GF-THPI	GF-THPI	0.122
GF-THPI	GF-THPI	0.892
GF-THPI	GF-THPI	0.822
GF-THPI	GF-THPI	0.095
GF-THPI	GF-THPI	0.0
GF-THPI	GF-THPI	0.0
GF-THPI	GF-THPI	0.836
GF-THPI	GF-THPI	0.122
GF-THPI	GF-THPI	0.204
GF-THPI	GF-THPI	0.483
GF-THPI	GF-THPI	0.897
GF-THPI	GF-THPI	0.86
GF-THPI	GF-THPI	0.757
GF-THPI	GF-THPI	0.149
GF-THPI	GF-THPI	0.892
GF-THPI	GF-THPI	0.204
GF-THPI	QD-C-R	0.654
GF-THPI	QD-C-R	0.767
GF-THPI	QD-C-R	0.602
GF-THPI	QD-C-R	0.733
GF-THPI	QD-C-R	0.638
GF-THPI	QD-C-R	0.636
GF-THPI	QD-C-R	0.673
GF-THPI	QD-C-R	0.608
GF-THPI	QD-C-R	0.595
GF-THPI	QD-C-R	0.715
GF-THPI	QD-C-R	0.0
GF-THPI	QD-C-R	0.045
GF-THPI	QD-C-R	0.03
GF-THPI	QD-C-R	0.082
GF-THPI	QD-C-R	0.042
GF-THPI	QD-C-R	0.0
GF-THPI	QD-C-R	0.0
GF-THPI	QD-C-R	0.037
GF-THPI	QD-C-R	0.048
GF-THPI	QD-C-R	0.085
GF-THPI	QD-C-R	0.0
GF-THPI	QD-C-R	0.0
GF-THPI	QD-C-R	0.0
GF-THPI	QD-C-R	0.0
GF-THPI	QD-C-R	0.0
GF-THPI	QD-C-R	0.0
GF-THPI	QD-C-R	0.0
GF-THPI	QD-C-R	0.0
GF-THPI	QD-C-R	0.0
GF-THPI	QD-C-R	0.0
GF-THPI	QD-C-R	0.0
GF-THPI	QD-C-R	0.0
GF-THPI	QD-C-R	0.0
GF-THPI	QD-C-R	0.0
GF-THPI	QD-C-R	0.0
GF-THPI	QD-C-R	0.0
GF-THPI	QD-C-R	0.0
GF-THPI	QD-C-R	0.0
GF-THPI	QD-C-R	0.0
GF-THPI	QD-C-R	0.0
GF-THPI	QD-C-R	0.749
GF-THPI	QD-C-R	0.767
GF-THPI	QD-C-R	0.656
GF-THPI	QD-C-R	0.602
GF-THPI	QD-C-R	0.636
GF-THPI	QD-C-R	0.737
GF-THPI	QD-C-R	0.725
GF-THPI	QD-C-R	0.496
GF-THPI	QD-C-R	0.62
GF-THPI	QD-C-R	0.665
GF-THPI	QD-C-R	0.0
GF-THPI	QD-C-R	0.077
GF-THPI	QD-C-R	0.039
GF-THPI	QD-C-R	0.147
GF-THPI	QD-C-R	0.096
GF-THPI	QD-C-R	0.0
GF-THPI	QD-C-R	0.0
GF-THPI	QD-C-R	0.083
GF-THPI	QD-C-R	0.072
GF-THPI	QD-C-R	0.158
GF-THPI	QD-C-R	0.823
GF-THPI	QD-C-R	0.844
GF-THPI	QD-C-R	0.763
GF-THPI	QD-C-R	0.786
GF-THPI	QD-C-R	0.763
GF-THPI	QD-C-R	0.79
GF-THPI	QD-C-R	0.799
GF-THPI	QD-C-R	0.692
GF-THPI	QD-C-R	0.79
GF-THPI	QD-C-R	0.792
GF-THPI	QD-C-R	0.01
GF-THPI	QD-C-R	0.185
GF-THPI	QD-C-R	0.102
GF-THPI	QD-C-R	0.177
GF-THPI	QD-C-R	0.127
GF-THPI	QD-C-R	0.071
GF-THPI	QD-C-R	0.059
GF-THPI	QD-C-R	0.128
GF-THPI	QD-C-R	0.065
GF-THPI	QD-C-R	0.196
GF-THPI	QD-C-S	0.51
GF-THPI	QD-C-S	0.624
GF-THPI	QD-C-S	0.512
GF-THPI	QD-C-S	0.632
GF-THPI	QD-C-S	0.671
GF-THPI	QD-C-S	0.25
GF-THPI	QD-C-S	0.649
GF-THPI	QD-C-S	0.513
GF-THPI	QD-C-S	0.463
GF-THPI	QD-C-S	0.705
GF-THPI	QD-C-S	0.127
GF-THPI	QD-C-S	0.064
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.048
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.032
GF-THPI	QD-C-S	0.016
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.002
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.675
GF-THPI	QD-C-S	0.693
GF-THPI	QD-C-S	0.747
GF-THPI	QD-C-S	0.701
GF-THPI	QD-C-S	0.702
GF-THPI	QD-C-S	0.504
GF-THPI	QD-C-S	0.676
GF-THPI	QD-C-S	0.739
GF-THPI	QD-C-S	0.653
GF-THPI	QD-C-S	0.658
GF-THPI	QD-C-S	0.256
GF-THPI	QD-C-S	0.107
GF-THPI	QD-C-S	0.026
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.035
GF-THPI	QD-C-S	0.097
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.018
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.028
GF-THPI	QD-C-S	0.113
GF-THPI	QD-C-S	0.016
GF-THPI	QD-C-S	0.696
GF-THPI	QD-C-S	0.761
GF-THPI	QD-C-S	0.725
GF-THPI	QD-C-S	0.768
GF-THPI	QD-C-S	0.762
GF-THPI	QD-C-S	0.448
GF-THPI	QD-C-S	0.717
GF-THPI	QD-C-S	0.716
GF-THPI	QD-C-S	0.68
GF-THPI	QD-C-S	0.795
GF-THPI	QD-C-S	0.261
GF-THPI	QD-C-S	0.088
GF-THPI	QD-C-S	0.084
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.096
GF-THPI	QD-C-S	0.153
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.088
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.0
GF-THPI	QD-C-S	0.115
GF-THPI	QD-C-S	0.003
GF-THPI	QD-I	0.784
GF-THPI	QD-I	0.719
GF-THPI	QD-I	0.59
GF-THPI	QD-I	0.657
GF-THPI	QD-I	0.716
GF-THPI	QD-I	0.734
GF-THPI	QD-I	0.763
GF-THPI	QD-I	0.709
GF-THPI	QD-I	0.699
GF-THPI	QD-I	0.656
GF-THPI	QD-I	0.01
GF-THPI	QD-I	0.026
GF-THPI	QD-I	0.032
GF-THPI	QD-I	0.0
GF-THPI	QD-I	0.0
GF-THPI	QD-I	0.076
GF-THPI	QD-I	0.111
GF-THPI	QD-I	0.0
GF-THPI	QD-I	0.152
GF-THPI	QD-I	0.023
GF-THPI	QD-I	0.0
GF-THPI	QD-I	0.0
GF-THPI	QD-I	0.0
GF-THPI	QD-I	0.0
GF-THPI	QD-I	0.0
GF-THPI	QD-I	0.0
GF-THPI	QD-I	0.0
GF-THPI	QD-I	0.0
GF-THPI	QD-I	0.064
GF-THPI	QD-I	0.0
GF-THPI	QD-I	0.0
GF-THPI	QD-I	0.0
GF-THPI	QD-I	0.0
GF-THPI	QD-I	0.0
GF-THPI	QD-I	0.0
GF-THPI	QD-I	0.0
GF-THPI	QD-I	0.0
GF-THPI	QD-I	0.0
GF-THPI	QD-I	0.019
GF-THPI	QD-I	0.0
GF-THPI	QD-I	0.845
GF-THPI	QD-I	0.809
GF-THPI	QD-I	0.629
GF-THPI	QD-I	0.626
GF-THPI	QD-I	0.778
GF-THPI	QD-I	0.819
GF-THPI	QD-I	0.615
GF-THPI	QD-I	0.686
GF-THPI	QD-I	0.521
GF-THPI	QD-I	0.453
GF-THPI	QD-I	0.043
GF-THPI	QD-I	0.035
GF-THPI	QD-I	0.04
GF-THPI	QD-I	0.043
GF-THPI	QD-I	0.0
GF-THPI	QD-I	0.093
GF-THPI	QD-I	0.159
GF-THPI	QD-I	0.053
GF-THPI	QD-I	0.197
GF-THPI	QD-I	0.117
GF-THPI	QD-I	0.854
GF-THPI	QD-I	0.85
GF-THPI	QD-I	0.757
GF-THPI	QD-I	0.749
GF-THPI	QD-I	0.755
GF-THPI	QD-I	0.823
GF-THPI	QD-I	0.743
GF-THPI	QD-I	0.704
GF-THPI	QD-I	0.72
GF-THPI	QD-I	0.656
GF-THPI	QD-I	0.187
GF-THPI	QD-I	0.146
GF-THPI	QD-I	0.116
GF-THPI	QD-I	0.112
GF-THPI	QD-I	0.15
GF-THPI	QD-I	0.239
GF-THPI	QD-I	0.229
GF-THPI	QD-I	0.15
GF-THPI	QD-I	0.25
GF-THPI	QD-I	0.13
GF-THPI	QN-C-R	0.747
GF-THPI	QN-C-R	0.506
GF-THPI	QN-C-R	0.669
GF-THPI	QN-C-R	0.512
GF-THPI	QN-C-R	0.703
GF-THPI	QN-C-R	0.689
GF-THPI	QN-C-R	0.627
GF-THPI	QN-C-R	0.595
GF-THPI	QN-C-R	0.617
GF-THPI	QN-C-R	0.552
GF-THPI	QN-C-R	0.559
GF-THPI	QN-C-R	0.624
GF-THPI	QN-C-R	0.567
GF-THPI	QN-C-R	0.641
GF-THPI	QN-C-R	0.513
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.112
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.012
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.105
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.001
GF-THPI	QN-C-R	0.019
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.151
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.007
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.114
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.11
GF-THPI	QN-C-R	0.737
GF-THPI	QN-C-R	0.7
GF-THPI	QN-C-R	0.743
GF-THPI	QN-C-R	0.722
GF-THPI	QN-C-R	0.847
GF-THPI	QN-C-R	0.71
GF-THPI	QN-C-R	0.763
GF-THPI	QN-C-R	0.632
GF-THPI	QN-C-R	0.739
GF-THPI	QN-C-R	0.716
GF-THPI	QN-C-R	0.726
GF-THPI	QN-C-R	0.69
GF-THPI	QN-C-R	0.408
GF-THPI	QN-C-R	0.737
GF-THPI	QN-C-R	0.343
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.116
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.021
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.124
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.0
